   4.3245125e+01	   6.6200013e-02	
   4.3370474e+01	   6.5375387e-02	
   4.3495822e+01	   6.4561033e-02	
   4.3621170e+01	   6.3756823e-02	
   4.3746518e+01	   6.2962630e-02	
   4.3871866e+01	   6.2178331e-02	
   4.3997214e+01	   6.1403801e-02	
   4.4122563e+01	   6.0638920e-02	
   4.4247911e+01	   5.9883566e-02	
   4.4373259e+01	   5.9137621e-02	
   4.4498607e+01	   5.8400968e-02	
   4.4623955e+01	   5.7673491e-02	
   4.4749304e+01	   5.6955077e-02	
   4.4874652e+01	   5.6245611e-02	
   4.5000000e+01	   5.5544983e-02	
